1.094156593457243476e+00,9.003987373760761193e-01
1.086553832531195418e+00,8.902836726308729354e-01
1.091858468648566172e+00,8.875717549260919714e-01
1.100861244973310615e+00,9.114584750367514809e-01
1.060764026953409100e+00,8.983444301162940571e-01
1.090158830473652696e+00,9.050950577402930852e-01
1.103675153170674328e+00,9.032850203466121775e-01
1.094507122671101174e+00,9.000079147970116988e-01
1.055167810065474443e+00,8.734452856501613294e-01
1.078081066116977738e+00,8.851611778254013796e-01
1.091200276705955652e+00,9.257566967455209683e-01
1.071734390517272040e+00,8.837352523305223029e-01
1.057421977307939631e+00,8.732606756905271217e-01
1.099743788872100003e+00,8.977328030363584954e-01
1.074829764471349369e+00,9.208384687338083685e-01
1.093741729950493013e+00,9.118079172228245044e-01
1.070505901904253543e+00,9.087089255636789931e-01
1.096388367752373805e+00,9.154736896183667261e-01
1.110103930523987481e+00,8.998996886022878616e-01
1.068363124782242490e+00,9.080103366781310248e-01
1.075191528186890899e+00,8.984536554077098280e-01
1.102805805113539650e+00,9.062781622495926781e-01
1.071668779853278464e+00,8.797653352939948102e-01
1.096958595360722155e+00,9.010356551160505489e-01
1.059744355891707901e+00,8.917579155517144640e-01
1.071530606497175686e+00,9.087169008470806775e-01
1.072038539930546097e+00,9.130006200699305463e-01
1.092966929353063499e+00,8.997383159802844199e-01
1.083968538709169760e+00,8.938933145590908236e-01
1.100269478275078816e+00,8.967186556950588194e-01
1.071073889390843359e+00,9.131085820614434079e-01
1.080428458631077504e+00,9.131776240958235924e-01
1.097610752888874552e+00,9.050034498908497982e-01
1.056349802639586333e+00,8.747877990820783767e-01
1.087168085628450687e+00,9.061201718984894793e-01
1.060627435002813534e+00,8.865632709909455622e-01
1.076351733044992764e+00,8.845418772593142132e-01
1.099701585276686044e+00,9.115752112148569619e-01
1.072298935272905096e+00,9.136985854630874648e-01
1.111157691232095956e+00,9.134067331901004616e-01
1.068542659086496149e+00,9.078568263901897195e-01
1.082343436419893390e+00,9.081207230788553852e-01
1.080034254273661620e+00,9.125543829265524431e-01
1.058947369849214448e+00,9.026927638790125386e-01
1.085740987740058117e+00,8.967014323339167481e-01
1.071493421410635527e+00,9.107572857290282542e-01
1.069524663089002070e+00,9.000479424763638825e-01
1.097579287757205257e+00,9.092003357705766842e-01
1.093033212361572026e+00,8.965709235272771860e-01
1.094585845628785359e+00,8.930667310547242277e-01
1.101306594332141175e+00,8.988351964930528792e-01
1.074793823775095136e+00,8.936681110988378141e-01
1.098284057289303117e+00,9.087106649002169023e-01
1.074343162266048646e+00,9.132751460228499818e-01
1.099336402591947648e+00,9.024612730348101630e-01
1.067051277382212060e+00,8.978295654447460139e-01
1.071250657316618504e+00,8.842208307829256819e-01
1.100664812510394386e+00,9.072059476850165005e-01
1.102044351461995975e+00,9.056181974487881314e-01
1.093851661777059725e+00,9.009390489421778003e-01
1.098706273253429178e+00,9.003408383829091255e-01
1.081635857768005859e+00,8.846017382804545193e-01
1.075784595588719084e+00,8.944375159287669685e-01
1.068387107157036331e+00,9.020212212345588565e-01
1.068280890734968125e+00,9.078257618300940024e-01
1.091620442171868488e+00,9.083355954505162311e-01
1.074263873785506807e+00,8.857224443726439134e-01
1.075784595588719084e+00,8.944375159287669685e-01
1.075159061792007265e+00,8.997504693912639073e-01
1.077473935208620004e+00,8.875542044870684544e-01
1.089403779353825374e+00,9.036536260853700320e-01
1.113312805873291067e+00,9.197134902275697632e-01
1.077528935790785125e+00,9.052484318381701645e-01
1.116004734613390337e+00,9.212025683480146165e-01
1.063143101339404595e+00,8.788325162533068280e-01
1.057379916073160731e+00,8.744818854117469842e-01
1.059102883519933203e+00,8.850806060732382408e-01
1.086913218473146037e+00,9.262615296985379221e-01
1.068433171749348487e+00,8.963543256707506846e-01
1.115248163800016012e+00,9.192288968975050878e-01
1.071186975408498832e+00,9.043124490399246929e-01
1.092435789277924174e+00,8.924168427007317383e-01
1.073642664483867026e+00,9.104782410320181318e-01
1.099788121013198561e+00,9.203430038169878591e-01
1.082455095470799211e+00,8.862161284406577799e-01
1.069730025277724428e+00,9.035928719623010918e-01
1.068280890734968125e+00,9.078257618300940024e-01
1.092862642460209033e+00,8.971605788750840471e-01
1.097042462301349719e+00,8.976808303817984669e-01
1.066429894576819137e+00,8.979386539328467753e-01
1.085346616729632396e+00,8.898398396077227268e-01
1.058269256726241725e+00,8.889305815090311480e-01
1.065833878652469702e+00,8.986100652068588213e-01
1.117182159263075958e+00,9.196997412183253173e-01
1.060488557246411334e+00,8.861826564172745613e-01
1.078403329429064250e+00,8.930285352746504257e-01
1.103615599220610477e+00,9.040518246233334443e-01
1.083521750387084204e+00,8.925721290299135635e-01
1.055755431031855318e+00,8.872947204870840210e-01
1.105946222164731374e+00,8.979400411820160910e-01
1.100881335963286078e+00,9.117983388640393816e-01
1.060119773453967129e+00,8.860216418256733339e-01
1.102310473932427204e+00,9.044244381681354472e-01
1.062009544932720706e+00,8.864861127236330907e-01
1.095557860631858116e+00,8.942224800760687486e-01
1.071424166055954696e+00,9.045023917124703772e-01
1.106114218330851218e+00,9.060771125432953710e-01
1.071591308224778327e+00,9.019562838227974666e-01
1.089891949056952525e+00,8.872448991472278168e-01
1.087923309343093115e+00,8.939425126932279975e-01
1.070307540627070786e+00,9.038479982639907595e-01
1.075819437552554492e+00,9.174382669122997935e-01
1.088544775948494303e+00,8.991447828043487300e-01
1.091620442171868488e+00,9.083355954505162311e-01
1.081177975540885239e+00,9.106985908645511829e-01
1.063621595700735112e+00,8.837377139289294137e-01
1.070848462030793202e+00,9.028288797699020041e-01
1.096787217405463810e+00,9.072067132240451137e-01
1.058877277703871522e+00,8.876532226715093676e-01
1.100905439790516471e+00,9.095529175631057450e-01
1.064357545709152753e+00,8.812881249827638763e-01
1.060061955019155233e+00,8.774716252192821253e-01
1.092739364362881771e+00,8.930030986673385129e-01
1.110795239842282456e+00,9.245025832612273620e-01
1.071513244208101678e+00,9.189638311017546135e-01
1.094919308067356267e+00,8.930971867138639553e-01
1.073126633306970890e+00,9.150258614037656280e-01
1.070989806976624825e+00,9.093752717678420527e-01
1.096499062641503430e+00,9.007963967089057666e-01
1.105377329974438050e+00,8.942668829409795572e-01
1.110181636563402963e+00,9.152271279493837675e-01
1.086898463255262071e+00,9.137166867685856397e-01
1.094660603455877679e+00,8.933434967427756890e-01
1.063569046680390873e+00,8.998888096560194727e-01
1.055831619152786116e+00,8.869150781194151678e-01
1.090873458475404734e+00,9.112858189066946890e-01
1.085053308839001751e+00,8.913440933995029347e-01
1.108317673696733285e+00,9.030448866477133185e-01
1.070313267574852567e+00,8.963945899750945800e-01
1.061086583001566108e+00,8.957110555567048271e-01
1.066908318773430286e+00,8.964762362382659999e-01
1.088174791566021815e+00,9.057101567850873725e-01
1.085744405241950705e+00,8.946323356351223444e-01
1.073433429925182425e+00,9.187357338644409621e-01
1.108380421094928181e+00,9.091476155802371562e-01
1.071599723878572163e+00,8.833488311792140335e-01
1.079104320848075060e+00,8.861405950241296736e-01
1.082343436419893390e+00,9.081207230788553852e-01
1.111286563840812702e+00,9.079674193457534237e-01
1.102715502807513070e+00,9.150587773401114289e-01
1.094074321144267836e+00,9.014473504287827677e-01
1.121879912333621387e+00,9.148172138849205437e-01
1.111567830873957163e+00,9.101252474638693579e-01
1.055995260186195495e+00,8.869127864445605081e-01
1.074195020356681463e+00,9.182047592599548169e-01
1.070385720519866135e+00,9.089630450982378873e-01
1.055181516225299987e+00,8.766492180660305777e-01
1.086913218473146037e+00,9.262615296985379221e-01
1.092843597681405710e+00,9.014469377766888281e-01
1.115189287132863916e+00,9.208018195711153986e-01
1.070610141262163140e+00,9.173212091178435390e-01
1.063612725357853117e+00,8.913137822583271364e-01
1.115331825574400693e+00,9.136524669292386269e-01
1.098652308693361279e+00,8.985244694831975298e-01
1.097641502004511826e+00,8.952217642237710882e-01
1.103554916350102832e+00,9.073333682522214394e-01
1.071424166055954696e+00,9.045023917124703772e-01
1.102583128999046425e+00,9.000672447640517548e-01
1.090873458475404734e+00,9.112858189066946890e-01
1.069712711505558689e+00,8.808678063670175584e-01
1.091218646518540281e+00,8.960177760018993576e-01
1.073068462292689373e+00,8.852867165243750724e-01
1.107655140965818852e+00,9.120209740464163550e-01
1.081110772197699799e+00,8.933875988881528896e-01
1.083692682914042305e+00,8.868989741075253841e-01
1.066797710365409602e+00,8.931245599393713430e-01
1.060138824185338224e+00,8.957771175753171944e-01
1.096344943512132630e+00,9.071869682546030988e-01
1.064839211630508764e+00,8.871722288921644051e-01
1.078966628916962822e+00,9.132633926199802410e-01
1.107655140965818852e+00,9.120209740464163550e-01
1.070943601041751680e+00,9.032549060888593884e-01
1.088024506024178883e+00,9.054093434758584413e-01
1.112182326544683297e+00,9.067786092588484559e-01
1.065724941661172265e+00,8.861511092746010565e-01
1.075935626439190829e+00,8.903348331437197505e-01
1.099025553366954178e+00,9.026043341592367986e-01
1.107875982040493534e+00,9.094700954176513363e-01
1.076144847860759812e+00,8.897088178199552555e-01
1.059714038947691339e+00,8.848080178472517154e-01
1.100592673382585485e+00,9.001107011068090191e-01
1.062253428954205159e+00,9.003061808522132559e-01
1.115499086700026732e+00,9.176506258615974021e-01
1.059408067753321525e+00,8.968285977340743065e-01
1.096287878619616185e+00,8.936226169576041434e-01
1.074343162266048646e+00,9.132751460228499818e-01
1.098363160921443926e+00,9.046553137257663524e-01
1.105300037219121734e+00,9.080734988060351620e-01
1.073788193461166385e+00,9.112658615385003102e-01
1.084521224526627581e+00,8.899115488965253506e-01
1.060506500601633428e+00,8.755917612285181173e-01
1.069468511374216613e+00,9.072760526274727955e-01
1.092779757444227506e+00,9.022028196193681016e-01
1.092966929353063499e+00,8.997383159802844199e-01
1.109706776265726891e+00,9.082637601071298361e-01
1.069735772393784812e+00,8.837994866699759866e-01
1.092268675541426148e+00,8.967783347402032978e-01
1.109491492005685753e+00,9.118793295540421617e-01
1.084383762413358321e+00,8.893021263486251549e-01
1.061131133414386252e+00,8.755396030333966184e-01
1.073340207353743692e+00,9.083150415245470066e-01
1.110319249198235436e+00,9.114404252174683752e-01
1.111689809655252770e+00,9.123927459603671242e-01
1.068290598696666871e+00,9.091136908089511026e-01
1.084585393904202277e+00,9.093807046052860832e-01
1.112523133677004950e+00,9.125688452253177818e-01
1.087970033296534522e+00,9.225022453443642023e-01
1.108759822080988888e+00,9.027098693783888184e-01
1.088461826185600501e+00,9.099868208231797206e-01
1.095366231298894766e+00,9.157552403857943668e-01
1.110134745703982517e+00,9.134829413569961476e-01
1.110721674335999998e+00,9.082179117579207706e-01
1.059983709863674628e+00,8.878189152429936115e-01
1.057953627745879199e+00,8.763299090599222518e-01
1.066908318773430286e+00,8.964762362382659999e-01
1.097583683613416072e+00,9.098943081196385618e-01
1.055167810065474443e+00,8.734452856501613294e-01
1.057948157129184885e+00,8.815185893720401955e-01
1.106963371976345423e+00,9.105870241589928415e-01
1.077963315003892530e+00,9.125665188236935510e-01
1.063412273199140667e+00,8.862986932827906505e-01
1.070970907723088672e+00,8.873537535722012537e-01
1.070505901904253543e+00,9.087089255636789931e-01
1.059582552540268008e+00,8.725073266762367608e-01
1.056754081132637246e+00,8.873083855014384236e-01
1.055167810065474443e+00,8.734452856501613294e-01
1.095632815408005278e+00,9.064248300680806114e-01
1.082252039885565953e+00,8.853031494207562746e-01
1.075597797526546717e+00,8.875994859994886799e-01
1.099505226677085723e+00,8.954506927733448807e-01
1.064559160240879931e+00,8.889671828875237436e-01
1.075266314170097326e+00,9.192571371072004727e-01
1.090621179356675130e+00,8.995395116078748199e-01
1.057681843943146349e+00,9.048328383874471026e-01
1.097897355238807604e+00,8.986431978044238100e-01
1.089913867730767372e+00,8.955091358610363095e-01
1.103909110078702627e+00,9.004392646280885426e-01
1.097395950281420784e+00,9.017691369732478979e-01
1.097164502211234183e+00,9.000977599531696516e-01
1.072298935272905096e+00,9.136985854630874648e-01
1.058918884090259693e+00,8.833978167781763036e-01
1.073235815525981129e+00,8.971645135901197277e-01
1.110962653281710288e+00,9.226765125170872661e-01
1.099208416154030532e+00,8.945777041933408169e-01
1.075653138196958736e+00,8.966860296421388377e-01
1.071734390517272040e+00,8.837352523305223029e-01
1.107653505064638111e+00,9.135659785549130607e-01
1.088024506024178883e+00,9.054093434758584413e-01
1.103904106622768611e+00,8.928830119560984269e-01
1.096958595360722155e+00,9.010356551160505489e-01
1.112182326544683297e+00,9.067786092588484559e-01
1.082243998876455837e+00,9.007719508191658342e-01
1.055849140284653043e+00,8.854767465205424237e-01
1.112007054037087439e+00,8.991045810238543767e-01
1.091678573912681971e+00,9.014886238202155511e-01
1.071556549453321683e+00,9.057270193988473661e-01
1.059406313412666778e+00,9.017104970200371383e-01
1.061246264220462532e+00,8.871747862448325916e-01
1.109433254671784441e+00,9.030829472503407729e-01
1.091454361170210330e+00,9.024882708141348520e-01
1.068702037601298338e+00,9.033176864445671139e-01
1.087337460043235060e+00,8.886862132239785605e-01
1.093052058037451202e+00,9.117274903254710683e-01
1.100622868407034050e+00,9.125057309079410706e-01
1.095195955252445730e+00,8.969902957039731506e-01
1.085416640238876740e+00,9.019748061392268701e-01
1.070970907723088672e+00,8.873537535722012537e-01
1.059744355891707901e+00,8.917579155517144640e-01
1.078403329429064250e+00,8.930285352746504257e-01
1.072850171203885372e+00,9.058739425312616333e-01
1.084804973016423313e+00,9.218365152939717033e-01
1.100651871369898949e+00,9.165195274724909913e-01
1.058972977669215387e+00,8.875446810668355946e-01
1.109942999458177315e+00,9.136122935713376636e-01
1.079655519835088784e+00,8.868892008644081448e-01
1.100505894739989721e+00,9.065492268258068531e-01
1.091434196849735194e+00,9.036609748892380223e-01
1.054643980301672723e+00,8.813121847194489433e-01
1.060846063105512771e+00,8.795829901845400034e-01
1.083834758211634552e+00,8.960246576758393866e-01
1.075487943752328590e+00,8.864706798837688195e-01
1.075935626439190829e+00,8.903348331437197505e-01
1.080042363743455303e+00,8.841041390050424775e-01
1.074793823775095136e+00,8.936681110988378141e-01
1.093792360112878503e+00,9.092164599763532529e-01
1.066328466565622968e+00,8.771293403653260823e-01
1.061538346430243474e+00,8.876458957720687604e-01
1.112007054037087439e+00,8.991045810238543767e-01
1.073482584597885481e+00,9.083579175981256748e-01
1.110159296591314737e+00,9.183781200710351422e-01
1.079736190257688744e+00,8.996218913854496790e-01
1.099346189331259938e+00,9.097764109290300549e-01
1.110032999637993401e+00,9.165181501831303201e-01
1.102655274424151122e+00,9.042881801272104614e-01
1.096356642844975360e+00,9.128588897134175539e-01
1.111525376910764695e+00,9.187153197946514860e-01
1.096647125396776445e+00,9.005044679506059024e-01
1.081848944703641680e+00,8.842814265186130784e-01
1.060119773453967129e+00,8.860216418256733339e-01
1.101280685246606827e+00,9.121081493418818908e-01
1.072260832196052283e+00,9.085411565964696123e-01
1.071618778264753047e+00,9.033554755633412814e-01
1.102583128999046425e+00,9.000672447640517548e-01
1.072068369328279536e+00,9.072412224542596437e-01
1.097037776478344773e+00,8.958931210907350451e-01
1.056888183987388041e+00,8.946933630031908002e-01
1.094529554157070317e+00,8.957069043817578180e-01
1.088871435342638527e+00,9.293448752012053449e-01
1.093286324534592069e+00,9.130823862453528728e-01
1.059714038947691339e+00,8.848080178472517154e-01
1.103615599220610477e+00,9.040518246233334443e-01
1.072565572403922030e+00,9.015575244353795092e-01
1.082240729470819396e+00,8.916072450130245741e-01
1.093132066827694926e+00,8.951437498362978529e-01
1.083521750387084204e+00,8.925721290299135635e-01
1.070482613126502391e+00,8.761537575611286766e-01
1.106114218330851218e+00,9.060771125432953710e-01
1.093078735726226824e+00,9.155723392896977231e-01
1.076737166487037323e+00,8.967217978292988390e-01
1.058549381203862660e+00,8.751104863119028021e-01
1.058021800617881425e+00,8.878760087517391097e-01
1.080131426386981008e+00,8.860343921793153443e-01
1.072820391687308694e+00,9.044534660886387467e-01
1.067119642942147895e+00,9.058828493035986362e-01
1.112821620888478691e+00,9.109421073329618812e-01
1.057778744243325075e+00,8.747911218007885514e-01
1.091271880149090823e+00,9.020687312829317461e-01
1.098653337924691664e+00,8.982915335028998083e-01
1.091091449874261876e+00,8.891440783909432266e-01
1.107270815677244391e+00,8.964473182868643031e-01
1.088360503055523010e+00,8.888655456669097843e-01
1.055755431031855318e+00,8.872947204870840210e-01
1.054643980301672723e+00,8.813121847194489433e-01
1.075653138196958736e+00,8.966860296421388377e-01
1.073057238257526302e+00,8.916168458030665489e-01
1.074958146513783852e+00,8.899405931632925482e-01
1.098645734914291294e+00,9.016153610344679326e-01
1.091258546407420704e+00,9.093517663045607158e-01
1.071431094851787558e+00,9.169401207596152847e-01
1.072081393666338922e+00,9.034973391526225361e-01
1.069524663089002070e+00,9.000479424763638825e-01
1.061251102061788076e+00,8.852172935942608234e-01
1.088951436212978630e+00,9.121125886906434888e-01
1.064206995050153370e+00,9.042354874293558886e-01
1.095632815408005278e+00,9.064248300680806114e-01
1.088035927758045585e+00,8.867439305281220596e-01
1.094323952530450006e+00,8.945491523280025836e-01
1.102115846788604303e+00,8.920495925560348871e-01
1.092843597681405710e+00,9.014469377766888281e-01
1.108956622835251649e+00,9.143562814832181251e-01
1.057636091689841518e+00,8.716833996179758071e-01
1.090158830473652696e+00,9.050950577402930852e-01
1.088318360270107865e+00,8.926597009150394335e-01
1.060388037165907127e+00,8.858169263578109520e-01
1.092428052959420581e+00,9.164173390344335646e-01
1.066389626205190178e+00,8.855396027738711151e-01
1.083364807192813473e+00,8.937440974458167320e-01
1.066439552944631997e+00,8.860663201727565497e-01
1.056407544482345306e+00,8.857801026309261028e-01
1.070711331539591749e+00,9.034528339440474065e-01
1.084439230056631009e+00,9.139531579585140619e-01
1.060176702366393497e+00,8.855582874663265880e-01
1.089134712601330213e+00,9.032450577655243285e-01
1.059491964723560331e+00,8.879521441147949501e-01
1.092063008506304334e+00,8.953878997089242953e-01
1.070711331539591749e+00,9.034528339440474065e-01
1.116078868171526794e+00,9.075706274448900324e-01
1.100318799199362152e+00,9.023238889327614975e-01
1.055929348411163815e+00,8.868714039414868910e-01
1.061389253020960100e+00,8.819530154859197557e-01
1.094952786218449381e+00,8.949452221985374489e-01
1.095557860631858116e+00,8.942224800760687486e-01
1.109433254671784441e+00,9.030829472503407729e-01
1.067524208159744026e+00,9.068977353972048627e-01
1.063828574481337386e+00,8.797632233935240853e-01
1.055511121588192935e+00,8.777405300375068498e-01
1.102440828913900051e+00,9.048412950082009854e-01
1.070394318219023866e+00,9.025236305006077986e-01
1.112642282205027477e+00,9.220245328243640293e-01
1.071768802153800326e+00,9.079909948100506334e-01
1.102824499735418851e+00,8.980966661134127671e-01
1.082384646711463283e+00,8.863283271724684553e-01
1.085367244731086478e+00,8.945222692554815058e-01
1.069364710674750807e+00,9.024059766804001237e-01
1.102115846788604303e+00,8.920495925560348871e-01
1.056737137830980666e+00,8.756608279153966778e-01
1.071731179331760320e+00,9.109266981243202554e-01
1.095759277728570291e+00,8.951169106696656996e-01
1.085203774967672397e+00,8.962757283235244232e-01
1.110181636563402963e+00,9.152271279493837675e-01
1.084512180719974905e+00,8.895882878429264284e-01
1.086553832531195418e+00,8.902836726308729354e-01
1.085792002890089814e+00,9.116821386813789285e-01
1.061251102061788076e+00,8.852172935942608234e-01
1.094263303626480832e+00,8.979801698528321330e-01
1.071209041005353413e+00,9.083410031074742319e-01
1.056841512780660741e+00,8.754187838170109925e-01
1.082174165367211227e+00,9.149968263524784762e-01
1.058323454515516904e+00,8.858491997724065037e-01
1.071852316768828750e+00,9.113688882768897770e-01
1.094973116390359991e+00,9.126648475238200442e-01
1.057292403106395939e+00,8.772246897769655494e-01
1.065468033649962898e+00,8.868158195703546021e-01
1.113952379515793512e+00,9.148274756063781155e-01
1.083968538709169760e+00,8.938933145590908236e-01
1.058962298911901190e+00,9.042601216292109889e-01
1.057842881883638730e+00,8.864096923884976498e-01
1.070610141262163140e+00,9.173212091178435390e-01
1.101093728312428466e+00,9.031727431863352251e-01
1.107118717619882897e+00,9.112168855638264064e-01
1.091218646518540281e+00,8.960177760018993576e-01
1.085297176254795826e+00,8.879217792038349710e-01
1.091082592000880869e+00,9.094496142051931020e-01
